161,1966,1473,619,821,1324,625,816,2157,345
19,63,728,676,1500,1723,1261,1775,820,1346
20,2076,1069,235,1500,408,492,68,1537,762
3,1431,736,2209,1709,673,134,2125,151,285
175,1122,2275,1250,1642,182,1487,1235,1067,8
151,1987,773,2116,1093,8,1994,136,1481,574
67,1055,372,2025,1861,870,973,1146,681,1085
20,217,1881,750,1281,1543,1171,1017,1704,1720
3,1100,2256,2253,2125,2064,2272,74,733,1159
42,1128,2260,1328,1009,34,1516,1153,1260,1282
1,963,2099,2055,690,1042,471,1521,2120,1647
30,2203,1497,340,2133,1289,1798,986,10,1312
42,399,2172,1318,751,1857,908,984,1460,304
46,2232,1202,2191,1997,1198,387,1841,811,367
210,151,1952,434,933,610,129,1963,1956,507
1,1341,1941,261,1995,601,468,2022,590,1350
67,619,283,1894,768,329,2233,1558,2070,2074
20,808,455,290,570,2212,1886,29,708,131
280,1511,523,1698,1060,2192,887,821,1404,309
151,1601,230,48,1390,1448,2275,16,747,2153
3,740,321,1329,670,1704,1862,1738,1677,2133
126,622,1476,2190,530,434,540,209,2162,1200
47,76,1926,453,480,213,2020,1429,2198,1217
3,1598,1454,648,794,2085,914,224,1013,1990
1,2063,1743,1404,1255,1089,1509,912,821,102
123,158,1251,843,772,2194,2276,186,702,877
13,2161,207,2078,881,669,963,1014,1512,2036
42,2253,1739,510,1540,2059,884,1657,1474,744
136,1449,463,584,856,219,436,1101,1176,920
14,1773,570,583,1083,885,1979,1417,2157,346
56,1854,343,1299,1717,2013,707,520,2004,953
175,22,2286,621,1432,280,1328,1623,1036,2134
3,1899,852,1192,1007,1325,889,2015,1630,1262
3,572,1013,548,526,1698,188,1972,2181,663
123,860,1854,301,1200,982,2117,1645,610,352
58,181,1587,1512,1852,449,206,1960,450,1892
136,1589,1580,1202,1645,244,398,587,666,1264
20,1972,52,1514,1482,2095,1214,2256,513,50
17,830,1149,1164,761,1986,1132,140,1974,680
9,628,1200,643,753,2150,182,1848,1784,427
47,1939,1125,1012,1037,1305,2115,1318,1285,453
48,544,985,855,653,1212,911,1843,817,1318
48,1692,968,1788,1077,1586,226,447,1495,2007
59,1707,472,45,827,640,1940,2167,161,2146
13,1797,683,1692,2278,200,1580,158,1384,1120
67,2076,823,1305,2259,387,1873,136,1490,2065
0,682,373,860,2068,131,1217,1624,483,1420
17,547,604,26,741,1954,323,364,541,35
3,1236,213,180,1244,558,76,2010,1420,1644
19,1038,1860,2248,1381,1320,1314,1085,1716,76
19,351,103,1879,489,662,1941,876,1964,1215
20,1766,1774,173,1050,829,730,1396,298,274
151,1018,1091,1395,1448,1200,1243,2037,1673,1813
67,382,1634,1353,2075,1582,759,2093,1782,1206
151,957,1505,792,2234,535,695,143,1895,2074
20,1454,1350,1028,1910,585,634,2069,2086,981
19,1966,445,2029,1364,1172,1091,889,1447,352
155,1921,1861,634,1282,379,430,1381,2103,1217
17,592,344,547,437,423,2028,36,1409,168
49,1852,1211,987,978,886,816,573,1788,1826
47,1171,1223,1926,1666,37,1838,1199,451,1667
13,642,1248,1901,851,1947,909,1181,1722,870
19,35,1822,380,2220,212,1799,1666,120,1430
22,1747,2121,2120,86,1917,1994,1195,1838,1934
133,325,109,290,462,1594,2204,1357,934,1023
67,1755,1530,1685,1936,1728,874,1794,141,1635
20,1987,449,613,163,825,2026,1425,222,4
47,2209,1845,706,381,1792,441,1909,1977,608
20,2106,363,44,57,591,1058,512,1671,18
463,1886,1329,893,792,1136,738,1586,1344,495
175,1318,1424,786,103,1339,178,480,65,61
20,191,1432,165,1132,636,1024,1192,62,1762
19,13,1727,1143,655,1379,112,379,302,1919
234,158,1380,1916,40,2077,420,504,1196,485
162,503,2238,301,1054,1848,2080,2046,763,944
20,379,1891,1022,1733,703,1744,2145,825,1380
175,858,612,1608,2039,1878,1206,368,1663,814
117,1013,268,1828,1864,246,103,1150,2209,1212
12,9,1981,1272,2141,1158,2177,1309,189,1663
136,1997,436,1399,111,1919,1965,19,2289,1707
3,2101,1612,1743,1171,2114,260,904,549,543
42,658,2155,2107,191,168,2170,1440,819,1364
280,1752,1430,1412,671,2031,2223,1307,1224,536
17,1495,486,1064,434,628,195,2059,771,745
3,713,394,1002,1997,2101,2098,1796,1687,140
30,1086,862,1429,833,1434,354,1738,943,239
42,34,391,317,1055,964,585,1687,1426,824
42,1235,536,2126,769,1350,1857,526,887,45
149,2065,1825,1860,1881,2193,557,500,387,373
123,1458,755,583,2182,1816,1857,1189,1873,1496
68,915,1399,228,1357,425,499,1917,124,2273
134,1446,897,43,1255,894,289,1530,2190,487
17,236,1487,806,837,502,1958,1285,2273,1444
43,1880,518,1497,880,1423,132,1822,981,460
46,140,915,25,2271,1715,2057,1679,2150,779
3,1579,2220,1560,1335,914,1783,480,1870,2215
19,1562,1022,411,279,671,188,1259,2071,1258
67,78,1735,1575,1401,2053,1621,1239,928,1095
123,412,2178,1290,456,1382,1781,522,821,721
47,413,111,1108,1313,787,910,1126,1942,2265
30,1113,1239,82,1538,1966,69,403,598,1010
1,1269,1574,287,2233,753,1294,1103,2199,759
117,1533,1641,1628,1875,226,11,625,1314,432
123,722,1767,1721,2043,526,740,1459,658,58
3,973,353,426,2133,926,1068,1635,1498,467
136,540,1839,767,612,2117,1555,1124,582,2094
83,1731,802,745,1577,2003,1046,859,1710,2257
48,1553,911,1520,369,1120,40,766,1940,1431
49,807,1704,1258,599,926,33,1128,1921,1734
118,155,387,1811,63,260,1115,1297,842,570
47,1124,704,80,2103,1518,768,1103,1015,1877
9,2142,1645,2248,1562,589,1379,1063,972,453
25,465,1997,1728,1142,2151,801,1500,1005,74
3,1401,795,1078,190,665,1880,435,1933,1521
151,1435,337,1266,266,1610,365,2024,1404,1899
3,1014,798,2080,251,2129,2069,2244,526,756
43,464,191,553,1652,594,1546,180,1198,1866
149,1369,312,715,1166,1403,517,357,593,911
1,2189,247,1425,1964,1222,516,839,2106,1516
83,740,1867,1279,71,1834,806,1994,681,86
56,1813,1967,2062,717,1031,1850,241,577,1687
48,694,409,1049,1236,2241,516,2202,440,541
19,481,636,725,1672,1355,248,230,748,1837
126,773,1188,591,1272,713,1887,1619,1030,1378
106,757,1316,1011,1188,376,1683,1893,230,1894
137,2,728,736,1960,1343,67,1147,1884,1065
3,1496,602,1929,1700,896,1350,13,953,1857
91,1800,1400,2278,448,2111,1112,72,1919,2063
17,176,1005,770,637,2235,88,559,1891,1188
123,482,1287,532,537,1476,1698,326,1601,1230
20,328,400,1492,227,2167,1659,1813,351,728
3,1476,586,1908,1658,188,1613,1642,147,1238
49,289,68,1480,1441,456,1446,919,806,1546
47,1449,1395,1243,283,1191,831,754,1136,1075
59,731,2195,233,1174,457,978,994,440,1489
78,1023,1617,1911,603,1727,136,1349,1582,338
67,14,1458,1178,1069,2055,1856,2105,2112,1790
48,1300,1758,2106,1653,1485,1047,2283,1819,1675
30,229,453,798,1155,1591,1893,675,2069,180
123,509,947,1702,1159,1010,1912,1705,519,1748
25,2203,416,650,1367,1083,386,1435,935,805
17,1167,1181,709,1923,582,1981,783,385,729
42,135,166,1237,2141,469,810,1312,1644,188
42,1857,1737,2191,872,1727,679,1650,384,291
3,301,2095,2257,464,1027,1432,30,1553,38
151,646,2240,966,465,708,1753,2262,1568,1333
126,183,1553,680,586,51,1298,1689,1621,1200
121,1038,406,2065,1634,358,1787,1768,1323,1542
3,341,1639,476,2214,1376,1947,1750,614,1350
3,957,80,1705,969,2159,167,2289,975,201
16,653,1613,577,1243,1911,86,572,996,2041
11,2170,2061,993,1426,450,1053,542,2125,696
25,125,1431,831,1686,2088,1047,1405,273,533
9,472,1935,64,327,1027,1422,568,675,2090
42,2048,1709,1211,1934,194,1880,409,40,1152
278,1193,1500,1657,1790,1929,801,793,2120,887
17,1698,1707,2192,1141,490,2277,850,106,1346
242,4,900,1338,330,42,286,1082,460,454
234,692,1981,2082,2155,1601,2221,563,1286,1340
67,1768,1193,484,435,1307,650,686,1925,516
3,239,782,1090,960,1974,2090,1922,523,1517
14,983,2120,1140,2233,733,241,50,2023,264
3,831,740,1282,1969,252,1053,1232,389,528
30,1593,852,1772,891,2055,1306,284,1387,1104
